observationId,predictions
4100103980,360 728 2028 2234 417
4100104007,691 226 694 622 1837
4100104070,9 75 1709 2092 641
4100104127,1738 2135 578 2125 714
4100104132,1598 1399 859 43 302
4100104174,2136 877 1055 2303 2204
4100104225,712 714 1696 1738 62
4100104258,1333 626 75 9 2090
4100104360,1786 592 1393 182 130
4100104386,728 1371 2377 1614 1946
4100104419,1695 1966 381 1645 845
4100104434,1545 1159 1548 1300 2393
4100104436,1778 1323 2423 1332 728
4100104512,2063 2059 130 124 2038
4100104518,2421 2383 1548 2169 1173
4100104551,1522 1528 1526 1527 1525
4100104620,1904 251 291 1436 2353
4100104630,43 1231 1791 1792 273
4100104647,1173 1172 1655 150 239
4100104748,687 2293 1355 956 211
4100104867,9 2156 1608 1326 1430
4100104875,1373 2368 1892 2371 379
4100104892,350 95 187 733 598
4100104918,2359 811 810 1869 809
4100104998,1371 2377 358 1430 728
4100105008,592 2259 1778 318 130
4100105316,877 1099 1502 295 875
4100105347,694 2027 2026 2203 226
4100105369,143 2125 580 1508 578
4100105385,1320 30 1221 2045 1400
4100105635,1500 321 1300 880 2352
4100105664,1172 261 2272 948 1527
4100105680,728 1371 1412 1396 2377
4100105771,912 1627 1481 2086 319
4100105795,2069 2071 78 1735 1404
4100105810,27 2041 130 123 2038
4100105866,641 1706 1091 2090 1332
4100105913,1869 1611 1946 1896 1027
4100105968,267 266 268 1154 1801
4100106312,96 1693 744 2119 352
4100106345,1333 2090 1608 1326 1091
4100106350,176 1750 910 705 1627
4100106377,196 578 2125 62 1918
4100106457,1351 226 1623 592 1719
4100106530,1545 1784 1553 2044 945
4100106600,1382 339 1258 1586 2424
4100106651,1172 1173 253 654 1621
4100106683,1263 1231 2396 381 2134
4100106721,654 328 1175 329 2406
4100106759,354 70 2140 2045 1218
4100106769,1297 703 642 1055 2383
4100106797,846 677 1504 1505 1847
4100107315,1167 27 728 2377 350
4100107343,726 640 1905 274 1398
4100107373,187 383 288 350 95
4100107378,2028 728 1332 83 2094
4100107429,1322 1638 1400 714 2160
4100107434,1778 1310 10 4 1322
4100107675,1355 686 687 211 2241
4100107680,2388 1518 1618 1231 324
4100107718,1638 1418 1322 373 721
4100107730,1276 666 10 1780 2124
4100107759,1884 2092 944 1332 1323
4100107769,714 2160 10 640 373
4100107774,2425 164 701 2249 337
4100107929,1429 1646 305 2289 668
4100107931,1892 2371 1870 2368 1371
4100107968,1693 929 2401 1906 1903
4100108317,913 209 1778 10 2092
4100108336,1433 1383 948 169 2168
4100108358,626 641 1608 1326 1333
4100108362,1328 720 2117 944 1884
4100108371,728 1570 28 163 118
4100108380,580 2028 1055 62 642
4100108454,675 387 2377 172 304
4100108575,9 626 75 1333 1326
4100108666,578 663 2125 682 612
4100108711,211 240 2177 1918 1495
4100108781,1412 1611 1946 1371 1396
4100108801,846 1495 686 671 1918
4100108855,1869 852 2184 1376 1893
4100108952,937 837 934 1296 1776
4100108963,884 1572 2138 1489 2352
4100109352,2028 1020 28 652 2204
4100109361,1322 1695 196 2160 640
4100109385,712 1697 2091 2175 99
4100109397,138 255 1549 130 705
4100109398,1693 2160 2401 744 712
4100109527,2406 1180 654 1069 1068
4100109554,877 2136 1262 1100 651
4100109577,1638 703 1218 373 1096
4100109596,1795 1355 70 2352 1300
4100109620,2388 1617 1618 322 1518
4100109634,1777 123 2040 1025 1650
4100109656,2212 1624 672 613 668
4100109677,640 1696 1746 613 274
4100109744,1495 687 1355 351 1918
4100109755,2303 377 1966 859 1971
4100109776,70 845 2140 381 382
4100109778,1257 1520 1232 1258 1519
4100109829,1300 2241 604 168 1306
4100109846,2368 2371 1892 2363 1878
4100109874,1944 133 706 1945 720
4100110348,639 608 1495 928 1355
4100110426,1738 373 1353 606 1329
4100110484,2180 1555 2028 1837 694
4100110561,1495 1439 1300 354 1355
4100110597,1020 213 2203 1095 1623
4100110654,169 1526 1522 1527 1383
4100110682,2388 1618 1518 1519 1520
4100110742,2135 1738 603 928 97
4100110743,2205 1743 1945 2084 2079
4100110755,1466 2212 1467 1786 1530
4100110833,1623 2212 859 1990 1399
4100110887,1024 1619 1486 214 1500
4100110987,2303 650 1055 211 859
4100111460,1491 1380 668 928 2393
4100111493,577 1918 663 1020 170
4100111542,1549 1646 255 2421 1621
4100111543,1495 1635 1355 1300 672
4100111590,1310 287 812 1691 1778
4100111612,31 624 1178 328 653
4100111644,1310 1325 1691 1698 1438
4100111660,1853 202 179 138 1054
4100111692,1228 913 1325 2235 1064
4100111702,1310 118 1325 304 728
4100111739,1515 2269 1382 1652 337
4100111746,259 31 2180 329 622
4100111890,2212 1055 580 1655 1225
4100111895,337 343 340 334 1922
4169757343,2368 1703 1879 1889 1874
4169757369,790 773 758 1112 723
4169757430,1646 253 1261 1621 126
4169757432,164 1920 2425 345 333
4169757451,1333 1326 1915 1325 1709
4169757468,1892 2371 1900 1373 2364
4169757495,2270 713 2160 2389 1213
4169757541,855 852 2184 937 2377
4169757583,832 1901 1776 827 932
4169757597,2184 2359 2117 1376 2377
4169757616,855 2184 852 881 829
4169757650,1296 829 834 931 1943
4169757653,1774 810 1573 1895 1896
4169757664,714 382 712 10 640
4169757736,1412 937 1770 1296 934
4169757766,1296 837 833 1772 937
4169757781,1704 824 843 936 1774
4169757793,612 2125 1328 578 1744
4169757819,1972 407 398 1685 1640
4169757847,837 827 832 1776 820
4169758230,434 1826 435 147 898
4169758276,150 445 318 239 1587
4169758332,1491 1301 380 2393 1778
4169758364,1911 2119 1650 2288 666
4169758396,1472 1940 274 1009 1697
4169758408,1986 1606 221 1207 2233
4169758431,382 1915 1318 59 1709
4169758504,1946 1937 1894 379 1896
4169758554,2097 1792 1237 716 322
4169758588,855 852 881 829 1611
4169758637,284 1974 347 2046 659
4169758647,1436 2353 1157 305 884
4169758665,1031 866 1175 1859 1976
4169758671,853 1396 854 1376 2184
4169758683,1412 83 81 2117 2303
4169758716,1373 1886 1892 2371 1874
4169758758,592 1786 591 1798 2227
4169758856,261 1461 989 992 582
4169758874,1512 1922 1515 1652 342
4169758880,1396 2184 1575 1896 1869
4169758946,913 1778 2389 378 1491
4169758947,378 928 1696 27 2389
4169758996,789 1286 786 1342 673
4169759041,81 2117 83 1412 82
4169759176,1922 1512 1920 164 1921
4169759350,681 672 70 1795 137
4169759408,1258 1586 1584 1585 1787
4169759468,2082 1938 2158 1473 1939
4169759478,1892 379 2371 1371 1373
4169759479,1871 1722 811 935 379
4169759566,1001 2222 592 1786 1710
4169759599,379 1895 1894 1027 601
4169759624,2175 709 10 816 1496
4169759675,1573 613 1774 720 274
4169759682,2371 1373 2363 379 2365
4169759706,349 2094 1709 2124 979
4169759727,928 671 672 603 1745
4169759772,598 1942 187 186 1937
4169759846,2267 1621 1031 255 2271
4169759880,1769 819 1959 195 597
4169759902,328 2288 329 1915 1264
4169759960,1787 1733 1404 2240 1307
4169760342,2030 2180 624 623 31
4169760374,380 600 387 744 2342
4169760431,2184 1376 1396 1896 852
4169760432,686 183 1918 1797 630
4169760487,314 2304 2051 2303 203
4169760516,827 932 832 937 865
4169760582,1172 1527 321 2177 1526
4169760601,937 827 837 820 1770
4169760608,1396 1376 1896 2201 852
4169760615,2352 1383 1300 321 2177
4169760628,2189 815 1205 1652 1785
4169760659,833 829 827 1296 1772
4169760749,1893 2370 1869 1880 811
4169760898,845 1266 382 721 92
4169760990,2415 42 646 1083 1164
4169761279,792 770 772 1348 784
4169761347,931 1800 1946 852 2356
4169761364,1918 44 43 578 1399
4169761426,1322 377 2028 1695 1269
4169761457,2135 2092 1694 1637 1744
4169761550,845 1909 1266 1400 1915
4169761562,379 807 1894 1895 1416
4169761576,912 2026 319 1481 1843
4169761590,825 828 837 834 827
4169761631,1906 1912 1424 1913 1422
4169761637,32 1922 1921 2376 2374
4169761645,933 937 2184 1412 855
4169761699,390 1371 944 2371 1884
4169761709,1776 832 936 827 831
4169761791,1772 1296 833 1776 822
4169761830,1063 877 587 255 1058
4169761880,358 915 1043 142 1996
4169761923,1472 2143 2133 1940 721
4169761926,81 1412 1371 2117 2377
4169762025,358 828 1800 1371 1367
4169762101,1476 95 2078 135 350
4169762111,1034 1971 1994 1469 1052
4169762335,1945 1944 706 1616 2363
4169762352,1696 663 650 1797 1695
4169762364,2028 1332 196 728 28
4169762392,1776 936 831 844 930
4169762395,1939 1877 1938 1273 2080
4169762405,1884 2371 944 1371 1892
4169762414,852 2201 1412 1892 2356
4169762467,2184 937 1376 1396 933
4169762481,2229 1726 862 2122 937
4169762485,2345 1060 2406 2342 615
4169762513,2125 713 2389 2382 2092
4169762549,1915 1327 1398 2288 640
4169762586,1901 1942 1933 1939 1937
4169762654,1772 1800 1894 1771 825
4169762673,1778 4 10 666 1276
4169762684,1877 1875 379 807 1894
4169762689,833 835 834 828 1475
4169762739,1393 665 1222 2272 2097
4169762930,602 1771 95 598 1772
4169762936,1804 1746 2119 2083 884
4169762957,1342 786 1345 1041 109
4169763029,2373 1612 1880 2363 1872
4169763064,809 1870 2357 1896 2356
4169763144,954 950 225 528 1043
4169763341,1918 70 678 815 44
4169763410,1987 926 726 603 1738
4169763465,677 1847 2241 1300 78
4169763504,1564 2303 2299 905 1063
4169763521,1882 1774 2392 706 1474
4169763587,2257 130 209 27 1528
4169763603,379 1877 1894 1892 807
4169763628,1306 2352 321 1300 1159
4169763640,1412 199 2303 81 2117
4169763772,2107 1591 1515 1592 342
4169763813,833 1772 822 828 1776
4169763901,32 344 1922 1921 2374
4169763948,1008 2372 1274 720 2117
4169764101,759 765 1684 656 769
4169764199,2192 786 1286 1116 1144
4169764368,1373 1874 2371 1892 379
4169764373,745 1872 1890 807 2363
4169764380,2175 1355 10 1439 816
4169764427,1276 1496 1418 10 742
4169764445,2289 2096 126 261 1214
4169764498,379 937 852 1376 1027
4169764500,1892 2365 2368 1870 1412
4169764540,1635 1300 672 2393 1024
4169764577,1890 1871 935 1296 1943
4169764589,1916 859 1797 211 1918
4169764597,2353 1365 661 438 1660
4169764600,2189 878 703 1785 2153
4169764634,880 1500 2169 1355 1300
4169764635,929 726 979 1325 349
4169764714,828 833 839 834 838
4169764755,2392 1872 61 828 1416
4169764772,1776 837 932 819 1772
4169764780,1286 434 414 420 415
4169764914,1268 2025 1709 1334 1326
4169764986,81 2117 1614 1412 82
4169765059,1412 81 2117 1396 2377
4169765089,2365 1895 820 935 379
4169765107,276 651 2173 652 1768
4169765171,954 539 1000 950 1822
4169765508,789 786 765 756 788
4169765521,2017 1050 2009 2019 2000
4169766375,1776 935 837 832 1772
4169766426,1959 195 597 1164 2087
4169768390,822 833 1776 1772 837
4169768592,976 1110 1967 1119 1294
4169769331,434 420 431 421 2419
4169770347,2201 745 1872 1871 1893
4169770368,2184 2371 852 379 745
4169770398,1740 2085 1948 1775 1942
4169770403,828 834 831 827 838
4169770500,1042 1479 1510 412 1043
4169770567,837 819 1776 937 1772
4169770608,2022 2000 2003 2002 2019
4169770641,1850 976 1849 1110 1114
4169771347,1453 1288 1754 1850 2336
4169771365,1502 1054 862 295 294
4169771538,1245 1294 21 20 1277
4169772337,2417 1993 1994 2170 177
4169772443,781 792 769 802 759
4169772523,1999 2276 2014 2192 427
4465860441,1112 1346 370 1049 982
4465860473,2359 1273 1887 2370 811
4465860505,1515 2067 2189 182 2068
4465860565,781 792 769 762 759
4465860584,946 77 1646 2063 124
4465860721,1137 1850 1145 1125 1851
4465860865,1518 1520 1618 2388 1230
4465860866,1518 1230 1258 1520 1618
4465860933,2057 2056 2064 2058 1397
4465860965,2077 1940 1938 2123 720
4465861007,480 469 540 507 1822
4465861206,837 1776 1296 937 934
4465861336,1737 672 861 663 62
4465861372,934 937 932 1296 931
4465861440,1112 1119 1138 1129 775
4465861606,1144 1134 1129 1133 1143
4465861735,1973 1660 1486 1436 615
4465861756,1459 1172 2153 1515 1173
4465861868,212 2163 42 195 1959
4465862149,1416 1611 833 1296 1772
4465862167,1666 2281 1670 1191 2196
4465862207,1894 934 937 1296 1416
4465862365,859 1773 1023 1296 2377
4465862653,1818 398 414 1149 1133
4465862743,961 1850 1295 1446 976
4465862980,558 500 1667 556 461
4465863026,2020 2007 2019 2024 13
4465863259,2303 1965 245 2304 176
4465863262,828 1772 833 822 827
4465863298,820 840 828 833 822
4465863347,1729 329 660 1906 2168
4465863350,584 583 1179 1976 1031
4465863369,1278 46 2009 1285 1998
4465863377,1776 932 61 832 827
4465863391,1870 2238 1893 1887 2370
4465863392,1110 1850 1849 1245 976
4465863400,2222 394 862 146 1297
4465863527,1579 992 435 1754 419
4465863876,591 1158 104 2221 1786
4465864143,950 952 507 1681 469
4465864334,1696 274 642 62 578
4465864363,174 172 1711 591 173
4465864413,2028 1332 675 360 1064
4465864514,653 328 1174 1178 1415
4465864530,1888 836 825 379 1894
4465864676,792 2126 769 802 781
4465864689,1642 449 543 571 487
4465864781,1849 2407 2011 1850 1278
4465864915,528 466 481 507 478
4465865102,1774 1654 2352 824 1274
4465865137,1271 1267 1333 1326 1091
4465865173,591 1351 1786 2257 1625
4465865248,1778 27 2235 666 83
4465865344,1322 721 373 1218 374
4465865452,1320 1400 392 391 1963
4465865456,2246 156 1084 69 2415
4465865459,1887 811 2370 1869 1870
4465865545,1202 1185 1107 1188 1256
4465865601,809 2365 1946 1896 1614
4465865654,779 759 772 765 769
4465865826,321 2044 182 1783 2067
4465865837,796 775 769 762 784
4465865856,236 510 515 228 161
4465865862,954 478 466 449 501
4465866158,1971 1262 295 156 2246
4465866338,2352 321 1300 815 1306
4465866372,1579 1463 748 413 2321
4465866376,843 115 1774 720 2392
4465866401,1943 1875 1740 1775 1942
4465866412,225 2216 160 510 2215
4465866740,1828 1824 1112 1129 1359
4465866934,1978 747 990 992 920
4465866959,567 1671 492 1677 233
4465867128,350 2125 1778 1322 1695
4465867375,759 772 802 762 792
4465867452,794 792 775 363 769
4465867481,614 360 982 316 723
4465867576,796 790 784 775 770
4465867602,325 2307 666 2235 93
4465867733,792 802 781 762 759
4465867753,784 796 792 770 802
4465867859,1494 1493 1342 869 398
4465867960,2206 1024 1355 1243 2112
4465868062,1870 1887 1880 1892 2370
4465868132,1998 1278 1386 2018 2009
4465868342,10 666 1696 1276 1695
4465868346,1722 1296 825 1416 1872
4465868355,1998 1386 961 48 2018
4465868374,1988 83 1768 1514 1702
4465868440,794 1129 1112 792 769
4465868669,796 790 775 784 756
4465868729,253 654 1178 1182 40
4465868930,624 1174 600 328 654
4465869128,1538 2064 1843 2056 1526
4465869357,2269 1596 637 295 878
4465869511,353 2398 2163 212 1237
4465869607,852 1416 934 834 828
4465869618,1540 1253 365 1762 1850
4465869626,398 1818 1134 1580 1133
4465869651,796 784 790 756 765
4465869652,573 1291 1669 1676 1677
4465869700,759 772 784 802 762
4465869704,2030 1067 1069 616 600
4465869756,245 877 68 875 885
4465869798,1122 1580 398 420 414
4465869937,2056 2026 1840 1397 2057
4465869959,2173 1768 1988 1514 651
4465870129,192 1798 195 1959 194
4465870146,1574 1627 1610 1560 1356
4465870150,2103 2101 1662 42 1163
4465870202,539 548 557 451 551
4465870327,769 1453 1756 1112 1110
4465870361,1283 1578 1133 1290 1850
4465870376,2153 582 1064 356 1440
4465870448,188 1110 1288 1763 1850
4465870450,1469 1994 1034 1103 1993
4465870454,935 1575 937 1615 1776
4465870476,1192 1047 1190 1189 1043
4465870537,2299 176 1965 2303 910
4465870558,223 19 2002 13 2166
4465870594,1540 362 1048 2009 1752
4465870739,822 1772 833 825 1296
4465870796,885 68 2127 879 87
4465870807,2153 261 1627 1364 2086
4465870836,1564 2408 2303 855 358
4465870870,2128 272 886 87 86
4465870919,1793 1270 280 1727 1084
4465871365,1766 875 885 1971 2051
4465871385,1189 982 54 900 1340
4465871464,614 1492 1013 528 1539
4465871488,753 787 906 982 2153
4465871565,1849 973 735 1128 15
4465871601,1411 934 937 935 931
4465871639,451 1643 1038 1039 569
4465871664,1364 1363 2290 1538 2061
4465871676,40 1415 1552 653 352
4465871740,1564 2305 1565 1765 1627
4465871856,2153 1767 68 2136 1591
4465871870,844 936 1473 824 822
4465871913,155 2219 324 1231 146
4465871920,520 553 550 569 451
4465872035,1080 1827 1246 869 1802
4465872115,1704 1372 1375 824 1895
4465872243,2386 1977 2087 1399 281
4465872470,596 2126 1120 770 618
4465872557,5 345 341 1591 2107
4465872629,359 1038 1674 1643 1188
4465872663,832 1776 932 837 936
4465872818,1965 176 1339 314 2299
4465872847,976 1967 528 618 316
4465872853,2109 816 2041 2175 660
4465872917,272 2136 877 2227 2128
4465872952,1118 1113 1134 1144 1848
4465873097,618 771 1389 976 769
4465873281,1100 2227 1297 2136 877
4465873405,2117 578 196 1918 663
4465873488,2299 2301 1564 2305 2303
4465873505,1998 2279 2016 2018 2012
4465873540,1129 1494 771 1754 1286
4465873598,2417 558 161 556 2199
4465873884,1686 111 894 954 1014
4465874390,878 2153 2110 1308 2414
4465874474,1492 614 1686 970 894
4465874480,937 837 819 935 831
4465874709,1676 536 228 474 573
4465874721,1778 83 1695 4 82
4465874872,1093 1340 190 1278 312
4465874874,295 2073 1502 875 1270
4465874944,1156 875 886 87 857
4465875000,558 478 500 510 507
4465875081,2299 176 2298 1965 2305
4465875160,1704 1776 831 837 932
4465875200,1828 1863 1829 892 893
4465875273,2222 1054 1852 318 1297
4465875461,2091 1693 1736 1266 1987
4465875554,187 383 95 1416 186
4465875645,1872 1416 1296 812 1869
4465875652,13 1278 15 19 1128
4465875795,2282 450 16 19 1346
4465875805,1164 1959 2229 819 936
4465876055,833 822 829 1772 838
4465876077,773 618 2275 783 1120
4465876197,1732 1404 2071 1731 2044
4465876263,1561 1559 2086 912 983
4465876286,287 1948 720 95 2205
4465876348,2041 2045 1301 658 1400
4465876388,1262 1971 876 295 1099
4465876404,770 784 1120 790 773
4465876467,2304 1965 2303 905 148
4465876628,1665 2102 2219 293 1532
4465876657,1772 837 827 1776 832
4465876659,2128 272 1160 864 2103
4465876664,1895 2365 379 1870 1892
4465876715,865 827 932 1776 1263
4465876770,359 982 2419 614 1560
4465876781,2153 336 1702 342 182
4465876833,2067 303 1778 1732 898
4465876922,1669 447 488 544 538
4465877237,2056 2058 2057 2064 2062
4465877247,937 935 1023 1776 934
4465877298,796 787 756 784 790
4465877400,2114 1156 2129 2128 1747
4465877418,770 784 775 764 762
4465877477,652 651 2303 1095 1020
4465877521,735 50 1850 1245 1277
4465877730,2408 2303 1627 148 898
4465877793,1971 68 885 875 818
4465877854,542 1676 526 1669 228
4465877891,1291 15 450 19 1674
4465877895,1190 1035 1203 2073 620
4465877928,464 229 228 233 237
4465877974,833 822 1772 835 837
4465878083,233 1672 228 1677 464
4465878102,651 1705 2303 652 176
4465878218,961 1295 546 1782 1194
4465878255,1819 398 409 408 1863
4465878482,1688 407 398 414 1687
4465878504,1262 1971 876 68 295
4465878510,1539 759 781 409 893
4465878636,1667 533 1201 228 1672
4465878686,1063 320 2026 1360 1104
4465878739,1087 70 302 2209 717
4465878854,1339 898 1826 1247 2299
4465878866,2020 2024 2007 1995 2008
4465878877,1189 463 17 548 1202
4465878895,2299 176 1965 2298 2303
4465878901,42 296 1163 2103 1954
4465879000,269 1650 2138 2112 661
4465879011,832 827 1776 1770 1296
4465879085,809 2365 1896 852 1946
4465879164,1976 943 1175 1859 1181
4465879184,2230 281 1977 3 282
4465879209,837 827 1776 832 934
4465879259,796 784 770 787 753
4465879285,935 936 1773 831 720
4465879508,905 2299 2303 1339 2301
4465879600,2204 2136 1100 105 1971
4465879605,792 781 769 759 762
4465879615,720 810 204 1942 2185
4465879879,228 515 236 542 1676
4465879908,342 2153 336 2101 337
4465880036,1704 824 843 831 936
4465880040,833 820 822 1772 838
4465880108,2022 2000 2280 2019 2003
4465880218,532 231 20 483 503
4465880237,1640 2418 487 571 1642
4465880257,1691 1309 163 2239 1597
4465880475,773 488 1669 477 1189
4465880487,833 835 828 1772 934
4465880614,225 526 228 236 1291
4465880892,1296 825 836 1943 1890
4465881036,1416 1296 931 379 1943
4465881082,15 19 13 1747 2336
4465881120,225 954 1043 515 500
4465881129,796 756 790 784 787
4465881150,1363 1538 1364 2290 1627
4465881176,2276 1762 1999 19 21
4465881313,206 1820 1811 656 1810
4465881328,1704 830 831 819 844
4465881417,976 1120 1849 773 2018
4465881804,523 478 481 528 510
4465881831,1574 1610 2187 1356 1364
4465882043,1383 1731 1304 1205 1482
4465882152,1518 1230 1520 1258 1257
4465882333,1669 532 544 548 573
4465882360,1156 2114 2129 88 1971
4465882751,255 1069 1058 253 1555
4465882841,2419 2204 1702 906 68
4465882915,796 784 750 1566 790
4465882954,450 511 447 538 488
4465882999,2283 1667 1291 1191 1671
4465883025,1466 1244 124 209 2260
4465883156,906 753 2273 787 796
4465883294,329 1909 382 1266 1398
4465883323,356 2153 361 1240 28
4465883410,1754 1826 1757 1125 1756
4465883456,398 1811 657 760 403
4465883491,778 1110 1245 52 1850
4465883534,773 790 783 1346 801
4465883637,2391 1416 2201 1872 1296
4465883704,726 373 1322 1709 10
4465883737,1826 987 989 398 986
4465883998,796 750 109 784 787
4465884078,2126 785 365 1013 792
4465884082,675 1393 182 83 413
4465884297,1110 976 450 1120 1114
4465884447,773 1386 618 796 801
4465884461,1851 1849 520 569 21
4465884994,1277 21 1643 735 1245
4465885039,572 1673 1039 451 1038
4465885078,796 784 790 775 1041
4465885089,2140 70 117 721 44
4465885093,2283 2017 2005 2023 575
4465885365,1064 1768 1063 226 130
4465885399,1763 420 748 1820 759
4465885445,969 973 556 1128 557
4465885614,796 770 784 790 792
4465885772,111 795 1686 970 1754
4465885850,1451 774 1347 1116 804
4465885862,1880 2363 379 1875 1876
4465885883,1998 961 1153 1278 1849
4465886371,1748 1201 1200 161 1191
4465886375,999 993 996 2345 1634
4465886411,1822 1118 1851 736 1145
4465886418,1278 1253 188 13 1850
4465886773,386 2159 1786 591 1207
4465886871,2275 1389 1388 618 1566
4465886994,461 476 969 1291 1200
4465887002,1863 571 1821 1812 1823
4465887012,1364 2299 2298 1363 1155
4465887140,356 817 1930 1061 319
4465887304,29 283 1976 2406 278
4465887431,1977 2104 1959 195 2087
4465887442,705 1705 1549 78 1303
4465887489,1896 1611 1869 1871 935
4465887521,773 1998 1386 801 1999
4465887538,505 20 19 14 15
4465887652,1610 2188 2254 582 1630
4465887749,969 450 967 489 976
4465887862,1938 808 287 1933 1942
4465887881,822 833 1772 828 838
4465887921,796 753 787 109 750
4465887959,1740 1948 1875 2085 1941
4465888003,581 2153 582 1930 1240
4465888030,1049 1346 2018 618 1998
4465888069,1515 1304 1382 2209 1482
4465888163,1134 1152 1809 1252 1851
4465888228,1259 339 1586 103 164
4465888336,833 1772 1771 836 828
4465888357,675 182 174 1786 1768
4465888409,790 900 1339 148 784
4465888423,1133 1818 1850 1128 1290
4465888754,937 931 837 828 834
4465888902,1869 852 1023 2363 2371
4465888961,796 784 750 756 787
4465889365,28 442 2234 1240 1064
4465889368,833 835 822 1772 828
4465889699,2413 1583 2249 1584 1585
4465889897,837 1776 827 819 844
4465889924,1264 1330 1327 640 1692
4465889940,832 936 831 827 822
4465890220,900 1339 403 1150 2331
4465890253,1287 1831 1494 752 1252
4465890442,550 566 547 539 520
